id,nombre,apellido,email,telefono,distrito,fecha_nacimiento,fecha_registro,activo
244,Cosme,Viña,usuario244@ejemplo.com,992618914,San Isidro,1987-12-19,2024-03-24 00:00:00,True
245,Mayte,Jódar,usuario245@ejemplo.com,564208737,Surco,1991-04-15,2024-08-20 00:00:00,True
246,Victoria,Cano,usuario246@ejemplo.com,218114374,Miraflores,1998-10-15,2023-10-29 00:00:00,True
247,Sandra,Ariza,usuario247@ejemplo.com,556110022,Lince,1969-11-28,2024-07-13 00:00:00,True
248,Luz,Buendía,usuario248@ejemplo.com,521667467,Magdalena,1992-08-02,2025-10-01 00:00:00,True
249,Benigno,Cuervo,usuario249@ejemplo.com,697972965,Jesús María,2004-06-20,2025-10-22 00:00:00,True
250,Daniel,Reina,usuario250@ejemplo.com,014508993,Miraflores,1960-09-25,2025-04-20 00:00:00,True
251,Gisela,Ibarra,usuario251@ejemplo.com,562890028,Lince,1995-07-07,2023-12-07 00:00:00,True
252,Miguel Ángel,Hernando,usuario252@ejemplo.com,408386631,Miraflores,1960-05-08,2025-02-28 00:00:00,True
253,Andrea,Salvador,usuario253@ejemplo.com,170166088,Barranco,1989-06-24,2024-04-02 00:00:00,True
254,Tania,Verdugo,usuario254@ejemplo.com,755037589,Barranco,1961-09-24,2024-04-18 00:00:00,True
255,Martina,Girona,usuario255@ejemplo.com,554885102,San Isidro,1969-03-01,2025-03-04 00:00:00,True
256,Gustavo,Expósito,usuario256@ejemplo.com,637351609,Magdalena,2006-05-14,2023-09-18 00:00:00,True
257,Eloy,Valenzuela,usuario257@ejemplo.com,808697829,Jesús María,1990-07-15,2024-06-04 00:00:00,True
258,Eloísa,Montserrat,usuario258@ejemplo.com,693465472,San Juan de Lurigancho,1971-07-13,2025-09-24 00:00:00,True
259,Judith,Mir,usuario259@ejemplo.com,339452288,Barranco,1981-02-23,2023-09-28 00:00:00,True
260,Concepción,Rincón,usuario260@ejemplo.com,608106200,Surco,1991-11-28,2023-12-03 00:00:00,True
261,Esteban,Barrios,usuario261@ejemplo.com,380571983,Surco,1997-04-04,2025-01-03 00:00:00,True
262,Nazaret,Maestre,usuario262@ejemplo.com,666580043,Miraflores,1995-09-17,2025-08-30 00:00:00,True
263,Carina,Ferrándiz,usuario263@ejemplo.com,472122816,San Juan de Lurigancho,1969-09-10,2025-03-26 00:00:00,True
264,Felipe,Jara,usuario264@ejemplo.com,572025909,Jesús María,1974-09-01,2023-12-01 00:00:00,True
265,Miguela,Moll,usuario265@ejemplo.com,281826886,Callao,1990-11-05,2023-09-29 00:00:00,True
266,Natanael,Palomo,usuario266@ejemplo.com,398780157,San Juan de Lurigancho,2006-07-06,2023-11-22 00:00:00,True
267,Isabel,Montesinos,usuario267@ejemplo.com,164840858,Barranco,1971-05-26,2025-06-01 00:00:00,True
268,Florinda,Fernández,usuario268@ejemplo.com,811288013,Surco,1984-03-10,2023-12-16 00:00:00,True
269,Julia,Rozas,usuario269@ejemplo.com,207501102,San Juan de Lurigancho,1999-03-27,2025-11-11 00:00:00,True
270,Visitación,Jordán,usuario270@ejemplo.com,676650618,Jesús María,1958-02-06,2023-09-20 00:00:00,True
271,Regina,Belmonte,usuario271@ejemplo.com,814491476,Miraflores,1983-12-18,2023-10-04 00:00:00,True
272,Elías,Portillo,usuario272@ejemplo.com,245088210,San Borja,1984-02-27,2025-07-17 00:00:00,True
273,Che,Mayol,usuario273@ejemplo.com,536822239,Barranco,1991-04-02,2023-11-16 00:00:00,True
274,Claudia,Ballester,usuario274@ejemplo.com,814141397,San Borja,1960-12-27,2025-03-08 00:00:00,True
275,Estefanía,Baños,usuario275@ejemplo.com,577594929,La Molina,1964-08-16,2023-11-12 00:00:00,True
276,Matías,Hoz,usuario276@ejemplo.com,645257775,Barranco,1965-01-01,2025-07-16 00:00:00,True
277,Elvira,Bilbao,usuario277@ejemplo.com,283411080,Miraflores,1966-12-18,2024-04-25 00:00:00,True
278,Angelino,Juliá,usuario278@ejemplo.com,256394278,Barranco,1982-04-21,2025-01-17 00:00:00,True
279,Gloria,Haro,usuario279@ejemplo.com,827229927,Lince,1967-12-21,2025-05-20 00:00:00,True
280,Juan Luis,Peiró,usuario280@ejemplo.com,038567700,San Isidro,1999-12-09,2023-12-31 00:00:00,True
281,Juan José,Dávila,usuario281@ejemplo.com,659184638,La Molina,1997-09-13,2025-03-07 00:00:00,True
282,Susana,Agudo,usuario282@ejemplo.com,723184322,Callao,1990-09-23,2024-09-26 00:00:00,True
283,Severino,Murillo,usuario283@ejemplo.com,777392603,Jesús María,1964-03-24,2024-04-05 00:00:00,True
284,Eva,Vila,usuario284@ejemplo.com,920242869,Magdalena,1967-03-03,2025-03-27 00:00:00,True
285,Elvira,Soto,usuario285@ejemplo.com,236929298,Miraflores,1987-04-22,2025-11-03 00:00:00,True
286,Bruno,Gras,usuario286@ejemplo.com,621038862,La Molina,2003-06-23,2025-08-31 00:00:00,True
287,Eli,Arias,usuario287@ejemplo.com,172980686,Pueblo Libre,1967-11-07,2025-06-03 00:00:00,True
288,Nidia,Toledo,usuario288@ejemplo.com,599162473,Miraflores,1977-05-06,2025-11-10 00:00:00,True
289,Gonzalo,Adán,usuario289@ejemplo.com,981806356,Pueblo Libre,1990-03-22,2024-12-12 00:00:00,True
290,José Luis,Jurado,usuario290@ejemplo.com,959463688,Lince,1985-02-05,2024-02-14 00:00:00,True
291,José Luis,Melero,usuario291@ejemplo.com,621372138,Lince,1992-08-19,2024-12-10 00:00:00,True
292,Lara,Azorin,usuario292@ejemplo.com,601279611,Pueblo Libre,1987-12-20,2024-09-24 00:00:00,True
293,Lourdes,Planas,usuario293@ejemplo.com,984902770,San Isidro,1957-06-20,2025-01-31 00:00:00,True
294,Elena,Vicens,usuario294@ejemplo.com,920530214,Pueblo Libre,1986-10-01,2025-08-19 00:00:00,True
295,Aura,Alcántara,usuario295@ejemplo.com,184895543,La Molina,1986-02-27,2026-01-15 00:00:00,True
296,Juan Carlos,Díez,usuario296@ejemplo.com,818184518,San Juan de Lurigancho,1992-06-24,2024-12-10 00:00:00,True
297,René,Tomás,usuario297@ejemplo.com,577907141,Miraflores,1977-07-19,2024-09-15 00:00:00,True
298,Patricio,Villalonga,usuario298@ejemplo.com,434165182,Magdalena,2003-02-02,2024-03-28 00:00:00,True
299,Julio César,España,usuario299@ejemplo.com,733343333,San Juan de Lurigancho,1962-01-15,2024-02-01 00:00:00,True
300,Cayetano,Ugarte,usuario300@ejemplo.com,807595794,San Juan de Lurigancho,1976-10-10,2024-04-14 00:00:00,True
301,Maricela,Castellanos,usuario301@ejemplo.com,867808562,Barranco,1972-06-01,2025-02-22 00:00:00,True
302,Adán,Albero,usuario302@ejemplo.com,691559428,Jesús María,2006-06-29,2025-12-20 00:00:00,True
303,Olegario,Paz,usuario303@ejemplo.com,763655647,Callao,1992-01-18,2025-03-28 00:00:00,True
304,Odalys,Cabo,usuario304@ejemplo.com,386632270,Pueblo Libre,2008-06-15,2025-04-14 00:00:00,True
305,Reina,Villanueva,usuario305@ejemplo.com,744890612,Callao,2000-02-26,2023-10-15 00:00:00,True
306,Clemente,Sandoval,usuario306@ejemplo.com,455884506,San Isidro,1986-04-06,2024-02-23 00:00:00,True
307,Florentina,Díaz,usuario307@ejemplo.com,558771694,La Molina,1978-01-16,2024-09-28 00:00:00,True
308,Emperatriz,Quiroga,usuario308@ejemplo.com,125355449,La Molina,1995-04-30,2024-04-18 00:00:00,True
309,Azahar,Sanjuan,usuario309@ejemplo.com,220234132,Jesús María,2005-05-04,2025-04-01 00:00:00,True
310,Ainara,Balaguer,usuario310@ejemplo.com,681149216,Jesús María,1979-03-06,2024-03-18 00:00:00,True
311,Edmundo,Castro,usuario311@ejemplo.com,005577848,La Molina,1987-01-01,2024-08-11 00:00:00,True
312,Yago,Royo,usuario312@ejemplo.com,578317456,Surco,1955-09-10,2025-08-17 00:00:00,True
313,Ofelia,Cerezo,usuario313@ejemplo.com,478077406,Jesús María,1984-09-28,2024-04-20 00:00:00,True
314,Gonzalo,Requena,usuario314@ejemplo.com,632663416,Jesús María,1970-10-11,2024-04-07 00:00:00,True
315,Manuelita,Leiva,usuario315@ejemplo.com,312241797,San Juan de Lurigancho,1972-09-06,2025-09-04 00:00:00,True
316,Evaristo,Ayala,usuario316@ejemplo.com,214427031,Pueblo Libre,1973-10-23,2024-07-27 00:00:00,True
317,Mateo,Valentín,usuario317@ejemplo.com,705120461,La Molina,2003-02-28,2025-01-10 00:00:00,True
318,Josué,Pizarro,usuario318@ejemplo.com,136730371,Magdalena,1991-10-22,2023-10-30 00:00:00,True
319,Mateo,Moraleda,usuario319@ejemplo.com,088147435,Miraflores,1989-03-26,2025-04-24 00:00:00,True
320,Moreno,Alcolea,usuario320@ejemplo.com,491630097,La Molina,1968-11-14,2025-07-29 00:00:00,True
321,Angelina,Bravo,usuario321@ejemplo.com,005281273,Jesús María,1994-07-19,2023-12-18 00:00:00,True
322,Alfonso,Pina,usuario322@ejemplo.com,240778487,Pueblo Libre,1974-02-11,2024-06-18 00:00:00,True
323,Lupita,Solís,usuario323@ejemplo.com,982182744,Callao,1996-10-23,2025-04-06 00:00:00,True
324,Antonia,Pinilla,usuario324@ejemplo.com,095935186,San Borja,1963-11-09,2024-12-04 00:00:00,True
325,Lorenzo,Mora,usuario325@ejemplo.com,511810220,San Borja,1960-12-02,2024-04-09 00:00:00,True
326,Concepción,Pont,usuario326@ejemplo.com,899405391,Barranco,1980-06-30,2024-09-24 00:00:00,True
327,Feliciana,Barrera,usuario327@ejemplo.com,865094801,San Borja,1960-11-01,2023-12-10 00:00:00,True
328,Luciana,Guardia,usuario328@ejemplo.com,338392886,San Juan de Lurigancho,1992-12-03,2025-09-09 00:00:00,True
329,Teófilo,Calvet,usuario329@ejemplo.com,286852897,Callao,2000-06-19,2025-12-05 00:00:00,True
330,Seve,Ros,usuario330@ejemplo.com,939836845,La Molina,1994-03-08,2024-09-20 00:00:00,True
331,Lucas,Alegre,usuario331@ejemplo.com,404335048,Callao,1963-11-21,2024-05-22 00:00:00,True
332,Anselmo,Seguí,usuario332@ejemplo.com,224593344,Pueblo Libre,2004-05-03,2025-03-23 00:00:00,True
333,Macarena,Berenguer,usuario333@ejemplo.com,727919409,San Isidro,1974-02-16,2023-11-14 00:00:00,True
334,Olga,Rovira,usuario334@ejemplo.com,139060480,Barranco,1973-01-04,2024-04-12 00:00:00,True
335,José,Giner,usuario335@ejemplo.com,067998136,La Molina,1973-07-03,2025-07-14 00:00:00,True
336,Alba,Avilés,usuario336@ejemplo.com,416862278,Barranco,1966-01-30,2025-10-02 00:00:00,True
337,Encarnación,Zamora,usuario337@ejemplo.com,314659116,Miraflores,1972-09-08,2026-01-13 00:00:00,True
338,Dorotea,Amador,usuario338@ejemplo.com,259792703,Barranco,1961-08-23,2024-10-31 00:00:00,True
339,Baltasar,Herrero,usuario339@ejemplo.com,405147705,Pueblo Libre,1984-08-25,2023-10-13 00:00:00,True
340,Maricela,Jordán,usuario340@ejemplo.com,920698042,San Isidro,1970-01-24,2024-11-20 00:00:00,True
341,Adela,Aguirre,usuario341@ejemplo.com,645104636,Jesús María,2001-08-17,2024-05-26 00:00:00,True
342,Bernardita,Borja,usuario342@ejemplo.com,387800384,Pueblo Libre,1956-08-29,2025-08-14 00:00:00,True
343,Isaura,Ortiz,usuario343@ejemplo.com,438404608,San Juan de Lurigancho,2003-03-29,2024-03-18 00:00:00,True
344,Gala,Cervantes,usuario344@ejemplo.com,689363926,Jesús María,1984-06-05,2024-10-11 00:00:00,True
345,Hilario,Chacón,usuario345@ejemplo.com,248262925,Jesús María,1965-06-12,2025-06-25 00:00:00,True
346,Primitiva,Coello,usuario346@ejemplo.com,566474231,Surco,1988-05-21,2024-04-29 00:00:00,True
347,Eloísa,Gual,usuario347@ejemplo.com,305172897,San Juan de Lurigancho,1980-10-20,2026-02-24 00:00:00,True
348,Fernando,Ferrando,usuario348@ejemplo.com,060463331,San Isidro,1992-02-23,2023-12-25 00:00:00,True
349,Roxana,Seco,usuario349@ejemplo.com,660965699,Jesús María,1983-04-14,2025-07-20 00:00:00,True
350,Vito,Saura,usuario350@ejemplo.com,388608680,Surco,2002-07-25,2023-11-29 00:00:00,True
351,María Ángeles,Macias,usuario351@ejemplo.com,264908277,San Juan de Lurigancho,1996-12-17,2024-09-17 00:00:00,True
352,Tere,Cerdá,usuario352@ejemplo.com,657027937,San Borja,1993-10-06,2026-01-09 00:00:00,True
353,Duilio,Bou,usuario353@ejemplo.com,751868926,Magdalena,2004-01-15,2025-06-19 00:00:00,True
354,Clarisa,Conesa,usuario354@ejemplo.com,220644742,San Isidro,1988-09-07,2024-11-19 00:00:00,True
355,José Luis,Alberola,usuario355@ejemplo.com,778097339,Surco,1959-11-24,2023-12-02 00:00:00,True
356,Eli,Agudo,usuario356@ejemplo.com,849830220,San Borja,1991-01-15,2024-04-17 00:00:00,True
357,Pili,Martín,usuario357@ejemplo.com,101622499,Magdalena,1995-05-28,2024-08-06 00:00:00,True
358,Plácido,Araujo,usuario358@ejemplo.com,455616814,Pueblo Libre,1973-02-19,2025-04-11 00:00:00,True
359,Severiano,Zamorano,usuario359@ejemplo.com,390198179,San Borja,1969-06-13,2024-06-12 00:00:00,True
360,Consuelo,Otero,usuario360@ejemplo.com,997877293,San Juan de Lurigancho,1956-12-16,2024-10-01 00:00:00,True
361,Eufemia,Carranza,usuario361@ejemplo.com,966055830,Jesús María,1972-01-01,2023-11-02 00:00:00,True
362,Antonia,Morante,usuario362@ejemplo.com,155699023,Magdalena,1997-12-11,2024-11-30 00:00:00,True
363,Flavia,Cerdán,usuario363@ejemplo.com,278576084,Surco,1956-09-05,2024-01-30 00:00:00,True
364,Crescencia,Mármol,usuario364@ejemplo.com,124056829,San Borja,1961-11-17,2024-11-26 00:00:00,True
365,Micaela,Mendez,usuario365@ejemplo.com,046173574,La Molina,1961-08-20,2024-01-22 00:00:00,True
366,Milagros,Arcos,usuario366@ejemplo.com,178078235,Barranco,1963-04-14,2023-10-23 00:00:00,True
367,Salomé,Cabello,usuario367@ejemplo.com,307681040,Callao,2002-10-25,2025-05-22 00:00:00,True
368,Cristian,Viñas,usuario368@ejemplo.com,094353344,Magdalena,1970-02-20,2024-10-21 00:00:00,True
369,Fausto,Llanos,usuario369@ejemplo.com,098813858,Callao,1986-02-11,2025-06-30 00:00:00,True
370,Francisco Javier,Belda,usuario370@ejemplo.com,958702070,La Molina,1978-04-16,2024-12-06 00:00:00,True
371,Gastón,Salmerón,usuario371@ejemplo.com,453817921,San Isidro,1991-12-19,2024-03-01 00:00:00,True
372,Leocadia,Solana,usuario372@ejemplo.com,332945625,La Molina,1959-02-25,2025-07-04 00:00:00,True
373,Daniel,Ortega,usuario373@ejemplo.com,724599281,La Molina,1990-02-09,2025-03-23 00:00:00,True
374,Mónica,Matas,usuario374@ejemplo.com,696393827,Lince,1998-10-29,2024-08-25 00:00:00,True
375,Domitila,Rosa,usuario375@ejemplo.com,958321971,San Isidro,1985-02-08,2025-10-11 00:00:00,True
376,Paca,Salgado,usuario376@ejemplo.com,461919657,Surco,2002-09-18,2025-07-08 00:00:00,True
377,Vanesa,Abad,usuario377@ejemplo.com,278469973,Jesús María,1997-10-15,2024-03-21 00:00:00,True
378,Iris,Mayo,usuario378@ejemplo.com,519098624,Surco,1955-09-25,2024-03-08 00:00:00,True
379,Charo,Palomar,usuario379@ejemplo.com,403696566,Barranco,1990-10-20,2025-12-26 00:00:00,True
380,Aitana,Chamorro,usuario380@ejemplo.com,865624220,Jesús María,1990-07-23,2025-01-08 00:00:00,True
381,Elías,Blazquez,usuario381@ejemplo.com,679692786,Lince,1967-08-27,2024-08-23 00:00:00,True
382,Teobaldo,Aguilera,usuario382@ejemplo.com,384689500,San Borja,1986-06-11,2024-12-31 00:00:00,True
383,Jessica,Bernal,usuario383@ejemplo.com,847818913,Miraflores,1972-04-01,2025-08-02 00:00:00,True
384,Balduino,Nuñez,usuario384@ejemplo.com,778795654,Jesús María,1995-05-30,2025-01-27 00:00:00,True
385,Lucía,Juliá,usuario385@ejemplo.com,792904904,Pueblo Libre,1959-10-05,2024-03-19 00:00:00,True
386,Miguela,Lobo,usuario386@ejemplo.com,294440192,Miraflores,1998-07-03,2023-10-06 00:00:00,True
387,Juan Carlos,Guzman,usuario387@ejemplo.com,280512927,Pueblo Libre,1994-03-02,2025-02-05 00:00:00,True
388,Florencio,Galvez,usuario388@ejemplo.com,041027674,San Borja,1991-12-01,2026-02-23 00:00:00,True
389,Rosario,Sánchez,usuario389@ejemplo.com,286047658,Lince,2006-05-14,2025-04-30 00:00:00,True
390,Toni,Llamas,usuario390@ejemplo.com,441496739,Jesús María,1972-04-16,2023-10-10 00:00:00,True
391,Agustín,Aguirre,usuario391@ejemplo.com,061817534,Jesús María,1988-07-07,2024-08-27 00:00:00,True
392,Baudelio,Gaya,usuario392@ejemplo.com,119269212,San Juan de Lurigancho,1989-07-18,2024-02-08 00:00:00,True
393,Ágata,Lloret,usuario393@ejemplo.com,542140665,Magdalena,1979-01-15,2023-12-03 00:00:00,True
394,Amparo,Fonseca,usuario394@ejemplo.com,271286391,Pueblo Libre,1959-07-21,2025-07-19 00:00:00,True
395,Concha,Iglesia,usuario395@ejemplo.com,072006425,San Borja,1993-03-11,2025-07-20 00:00:00,True
396,María Manuela,Trujillo,usuario396@ejemplo.com,661830671,La Molina,1991-10-29,2024-12-10 00:00:00,True
397,Salvador,Baquero,usuario397@ejemplo.com,585174328,San Borja,1992-07-27,2026-01-31 00:00:00,True
398,Teresita,Campillo,usuario398@ejemplo.com,717320309,Jesús María,1997-09-14,2025-03-22 00:00:00,True
399,Fernanda,Mena,usuario399@ejemplo.com,870050506,Callao,2005-07-07,2024-04-05 00:00:00,True
400,Sabina,Company,usuario400@ejemplo.com,102707903,Jesús María,2003-08-21,2024-02-19 00:00:00,True
401,Otilia,Cabanillas,usuario401@ejemplo.com,929111799,Surco,1973-07-26,2023-10-23 00:00:00,True
402,Petrona,Quesada,usuario402@ejemplo.com,198253092,San Borja,1963-03-05,2025-10-22 00:00:00,True
403,Severo,Diéguez,usuario403@ejemplo.com,827390219,Pueblo Libre,1959-12-19,2024-09-01 00:00:00,True
404,Adrián,Escobar,usuario404@ejemplo.com,946723248,Miraflores,1988-01-18,2025-01-22 00:00:00,True
405,Anselmo,Escolano,usuario405@ejemplo.com,914560833,Pueblo Libre,1974-11-14,2024-08-01 00:00:00,True
406,María,Vera,usuario406@ejemplo.com,734031277,Callao,1989-11-12,2026-02-02 00:00:00,True
407,Lucas,Gallego,usuario407@ejemplo.com,459701082,San Isidro,1961-11-02,2024-05-12 00:00:00,True
408,Teresa,Gutierrez,usuario408@ejemplo.com,995635315,Jesús María,2001-10-17,2025-10-14 00:00:00,True
409,Remigio,Giménez,usuario409@ejemplo.com,797062397,San Borja,1979-12-13,2025-08-27 00:00:00,True
410,Guillermo,Palmer,usuario410@ejemplo.com,352090421,Miraflores,1995-12-27,2025-06-08 00:00:00,True
411,Isidro,Marquez,usuario411@ejemplo.com,929831687,Jesús María,1970-06-26,2025-03-31 00:00:00,True
412,Luna,Roman,usuario412@ejemplo.com,356939290,Barranco,1994-07-25,2024-11-21 00:00:00,True
413,Anna,Aragonés,usuario413@ejemplo.com,867177318,Lince,1974-09-07,2025-03-21 00:00:00,True
414,Jorge,Botella,usuario414@ejemplo.com,742799077,Jesús María,1988-11-28,2025-05-21 00:00:00,True
415,Juliana,Abella,usuario415@ejemplo.com,658046498,Jesús María,2002-05-17,2025-06-16 00:00:00,True
416,Magdalena,Ballesteros,usuario416@ejemplo.com,016579055,San Isidro,1993-04-14,2024-11-05 00:00:00,True
417,Hernando,Chacón,usuario417@ejemplo.com,381793355,Miraflores,1958-07-29,2024-01-24 00:00:00,True
418,Ramón,Ojeda,usuario418@ejemplo.com,788178847,Magdalena,2002-12-17,2026-01-07 00:00:00,True
419,Zacarías,Bonet,usuario419@ejemplo.com,624112412,Lince,2006-02-24,2025-07-15 00:00:00,True
420,Alonso,Marcos,usuario420@ejemplo.com,827567043,Callao,1989-11-09,2025-12-21 00:00:00,True
421,Sergio,Novoa,usuario421@ejemplo.com,798877492,Callao,1981-05-09,2026-01-19 00:00:00,True
422,Luis,Arévalo,usuario422@ejemplo.com,547292842,Miraflores,1961-11-19,2025-06-21 00:00:00,True
423,Maximiliano,Castañeda,usuario423@ejemplo.com,452380552,Barranco,1983-12-21,2023-10-24 00:00:00,True
424,Domingo,Amaya,usuario424@ejemplo.com,727520885,Miraflores,1991-01-13,2024-06-03 00:00:00,True
425,Nerea,Salamanca,usuario425@ejemplo.com,170281406,Surco,1960-08-03,2025-06-30 00:00:00,True
426,Bartolomé,Ferrero,usuario426@ejemplo.com,430187186,Surco,1987-10-04,2024-11-02 00:00:00,True
427,Basilio,Paniagua,usuario427@ejemplo.com,265650455,Callao,1967-02-13,2025-11-04 00:00:00,True
428,Susanita,Saldaña,usuario428@ejemplo.com,742662991,Pueblo Libre,2008-01-28,2025-07-21 00:00:00,True
429,Beatriz,Naranjo,usuario429@ejemplo.com,961064628,San Borja,1965-07-18,2024-03-15 00:00:00,True
430,Rico,Mancebo,usuario430@ejemplo.com,049478730,La Molina,2006-05-11,2024-01-06 00:00:00,True
431,Perlita,Sureda,usuario431@ejemplo.com,462730147,Lince,1981-02-25,2025-09-11 00:00:00,True
432,Tristán,Jordá,usuario432@ejemplo.com,158904290,Pueblo Libre,1974-08-18,2024-06-18 00:00:00,True
433,Balduino,Llamas,usuario433@ejemplo.com,650448183,San Juan de Lurigancho,1984-07-03,2024-02-25 00:00:00,True
434,Salud,Molina,usuario434@ejemplo.com,451895202,San Isidro,1977-07-10,2023-12-26 00:00:00,True
435,África,Cánovas,usuario435@ejemplo.com,328338988,Surco,2004-03-28,2025-04-17 00:00:00,True
436,Demetrio,Castro,usuario436@ejemplo.com,754527985,San Isidro,1967-06-22,2024-07-17 00:00:00,True
437,Rocío,Cisneros,usuario437@ejemplo.com,423216110,Miraflores,1961-05-27,2025-04-16 00:00:00,True
438,Nadia,Vilanova,usuario438@ejemplo.com,714014011,Pueblo Libre,1965-06-25,2024-04-07 00:00:00,True
439,Pascual,Andres,usuario439@ejemplo.com,249552893,Jesús María,1999-02-16,2025-01-19 00:00:00,True
440,María Carmen,Alcalá,usuario440@ejemplo.com,342801387,San Juan de Lurigancho,1991-05-21,2025-08-10 00:00:00,True
441,Custodio,Escrivá,usuario441@ejemplo.com,663836151,San Isidro,1981-12-19,2024-07-03 00:00:00,True
442,Poncio,Maldonado,usuario442@ejemplo.com,157164794,San Juan de Lurigancho,1971-02-02,2023-11-02 00:00:00,True
443,Rita,Roman,usuario443@ejemplo.com,175207167,Callao,1976-08-12,2025-06-26 00:00:00,True
444,Jordana,Cal,usuario444@ejemplo.com,153539613,San Isidro,1987-02-25,2024-03-18 00:00:00,True
445,Maristela,Páez,usuario445@ejemplo.com,796784271,La Molina,1967-12-03,2023-10-13 00:00:00,True
446,Eloy,Andreu,usuario446@ejemplo.com,017026952,Callao,1995-12-24,2024-06-25 00:00:00,True
447,Gertrudis,Vizcaíno,usuario447@ejemplo.com,734778485,San Isidro,2008-03-13,2023-12-07 00:00:00,True
448,Silvia,Carrera,usuario448@ejemplo.com,756770028,Pueblo Libre,1962-10-25,2023-12-21 00:00:00,True
449,Ligia,Porcel,usuario449@ejemplo.com,197889778,Miraflores,1969-08-24,2025-03-11 00:00:00,True
450,Domitila,Pina,usuario450@ejemplo.com,450090255,Magdalena,1960-11-05,2024-12-18 00:00:00,True
451,Onofre,Palau,usuario451@ejemplo.com,503334911,Callao,1956-09-24,2025-02-15 00:00:00,True
452,Máximo,Arcos,usuario452@ejemplo.com,698640790,San Isidro,1972-10-10,2024-09-29 00:00:00,True
453,Clímaco,Torres,usuario453@ejemplo.com,357852945,Callao,2000-03-24,2025-03-17 00:00:00,True
454,Blanca,Gargallo,usuario454@ejemplo.com,404963919,Miraflores,1959-04-03,2023-10-14 00:00:00,True
455,Nicolasa,Talavera,usuario455@ejemplo.com,351484685,Jesús María,1988-10-23,2023-11-10 00:00:00,True
